tweet_id;TweetB;Pertinent;proba_pertinence
907654638408687616;Journey to Mars / Exploration Zones  ;FAUX;0.9914080380306896
907629658149085184;Minfocus Exploration Announces Encouraging Results from Initial Field Program at Peregrine Zinc?   ;VRAI;0.9913788352401753
908332135731183616;Zone1 Ground Geophysical Survey Results Slide From our Presentation    $BKR.V    ;FAUX;0.9912522354565505
908332652171632640;Zone2 Ground Geophysical Survey Results Slide From our Presentation    $BKR.V    ;FAUX;0.9912522354565505
909684595985207298;Nigerian, Australian Firms Get Oil Exploration Licences in Uganda   ;VRAI;0.9911488909683376
908096478232621057;Uganda Offers Oil And Gas Exploration License To Australian Firm  ;VRAI;0.9908475629813556
909719692968947713;Halong bay travel: Exploration schedule bay |   ;FAUX;0.9906992251703162
908736141590851584;Scientists speculate about space exploration. Others may recognize a 21st century version of the Frankenstein story.   ;FAUX;0.9906264879019235
907954904442052608;[NEWS] Portofino Resources?High-Grade Lithium Exploration in Argentina     ;VRAI;0.9903997887271967
908382604793192449;"Skeena Resources Provides Update on Underground Exploration at Snip Property - ""Opens Portal""  ";FAUX;0.9903667347808808
907975362361085953; Izat se zindgee guzaro ore aram se 17th ko results dekhoo shaid surprised ho joy;FAUX;0.990258442915436
908307834957332480;"$NOB Update ... ""Noble Mineral Exploration starts survey at Project 81"" ...   ";VRAI;0.990236029686674
908490079819190273;Fletcher Mat Cutting Terry Pillar Block MINT COND  ;FAUX;0.9900502174153997
909842759581913088;Resource estimate boosts  s Eau Claire deposit -      ;VRAI;0.9900125717145952
908833272137953282;A Stately Exploration of Capital Punishment Surfaces in a Tabloid Sea -   ;FAUX;0.990006248515254
908618516550492163;      -      Rich Metal Changshu Co.,Ltd       Rich Metal specializes in cutting tools, especially carbide;FAUX;0.9898537608331264
907778869213659136;First round of drilling on Sarama?s strategic Bondi asset finds shallow, oxide gold ore   ;VRAI;0.9898438898978938
907728095704178688;Australian exploration spending increasing  ;VRAI;0.9896725832646925
908446317613015040;IBM Systems Magazine - Early Mainframe Aids Oil Exploration  ;VRAI;0.9896725832646925
908291961332924416;Oil Spill Exploration      ;FAUX;0.9896725832646925
907728870937415681;Australian exploration spending increasing   ;VRAI;0.9896725832646925
908355407667744768;Petite Teen Slut Gives Cock Anal Exploration  ;FAUX;0.9896725832646925
907836683164569601;Australian Exploration Spending Increasing   ;FAUX;0.9896725832646925
909569749440454656;"""Oil Spill Exploration  ";VRAI;0.9896725832646925
909666800446722049;driving licence ????? ? ????? ?????? ??????? ! Govt New plans driving licence To Aadhaar;FAUX;0.9893299114701531
909561203411824640;These girls cutting;FAUX;0.989061552007058
909024343044354048;  EVERYTIME.... whos cutting these?   ;FAUX;0.989061552007058
908835882232360960;These kids talking bout cutting bricks;FAUX;0.989061552007058
907822303957807104; Chamber Ribbon Cutting & Mixer: Rich Hoffman Galle...  ;FAUX;0.989061552007058
908855176966152192;Butcher Block Conditioner ? Food Grade Oil for Cutting Boards, Tables & Countertops ? With..  ;FAUX;0.9889001167496602
908687427115421696;Website update: 7th Grade Exploration. 7th Grade Families:  Welcome t   ;FAUX;0.9888840888575657
908687376616013824;Website update: 7th Grade Exploration. 7th Grade Families: ÿWelcome t  ;FAUX;0.9888840888575657
907886987801219077;Telangana Govt Announces New Liquor Licence Policy |  Cameras Before Wines | (pls RT???)   ;FAUX;0.9887919297115325
908314811037048838;Skeena Provides Update on Underground Exploration at Snip $SKE  ;VRAI;0.9886275349287381
909121350169714688;Cutting lineman pass protection. Welp  ;FAUX;0.9886002641044983
907891959070687232;"48"" Wide Format Vinyl Cutter Cutting Plotter REDSAIL RS1360C+ Artcut 2009  ";FAUX;0.9886002641044983
907854941951324161;ZCUT-120 protective film machine gummed paper tape cutting machine 120mm wide  ;FAUX;0.9886002641044983
908617491005546496;Another reason to boycott the licence fee.  ;FAUX;0.9884958229582242
909417393264447489;Travel Trip Map Direction Exploration Planning Concept  ;FAUX;0.9884592682142059
909059455047704576;     cutting corners protecting Arctic NthWstPass drilling oil/gas without consent bribing towns $50M  ;VRAI;0.9882036662402858
908922423709458432;RT DaveRubal: RT KirkDBorne: Complete Tutorial on Data Exploration:       ;FAUX;0.988203046303446
908921460860837888;RT:machinelearnbot: RT KirkDBorne: Complete Tutorial on Data Exploration:      ;FAUX;0.988203046303446
907620338938265606;Equatorial Guinea Ratifies New ExxonMobil Exploration Agreement  ;VRAI;0.9880837810727506
907786044434796545; Lithium Australia NL and Poseidon Nickel teams up for lithium exploration in Lake Johnston  ;VRAI;0.9880578589281876
907714384151052291; About driver licence.;FAUX;0.9879118152268174
907875753341198336;Australia Govt announces $100 million in tax incentives to drive more greenfield exploration.   ;VRAI;0.9878370521175683
907745568004358144;Complete Directional Drilling Company  via  ;VRAI;0.9876759790862558
908345611673518083;$ESTE:IOG Capital Announces Joint Development Drilling Programs in ?:;VRAI;0.9876485291124779
908345940611923968; signs oil exploration deal with  s Armour Energy   ;VRAI;0.9876301445603453
908236065735168001;Witnessing MoU signing ceremony 4 oil exploration activities of Kanywataba block btn GoU & Armour  ;VRAI;0.9876290329775563
907757958133563392;Mining major Anglo American Exploration applies for exploration license surrounding FNT's High grade  -  zone tenement at Bugalo  ;VRAI;0.9874351664940709
908606526658576384;Another new driver client avoids licence revoke following a hearing at  magistrates recently.;FAUX;0.9874270809103989
908743367395180544;Canada Zinc Metals Intersects 28.67 metres of High-Grade Mineralisation grading 10.38%ÿZn+Pb   ;VRAI;0.9872702574447656
908399630572048384;Robotic Precision Metal Cutting ?RT???     ;FAUX;0.9870955286295829
908653227251552257;??(^o^)?? Metal Rock Singer  (?RT? Emote)??        #;FAUX;0.9870955286295829
909682604785504256;Nigerian and Australian Firms Get Oil Exploration Licences in Uganda   ;VRAI;0.9870445251469413
907725353786818560;Goods Vehicle Operator's Licence | Surrey Comet  ;FAUX;0.9869359185961146
908420380070686720;?      ? EBP Gestion Commerciale Classic 2016 1 Licence PC ?  ;FAUX;0.9869359185961146
909694173397307392; Licence number wrong;FAUX;0.9869359185961146
908641950772924416; Nope licence;FAUX;0.9869359185961146
909052851548168192; Licence bnwaya tha bhai.;FAUX;0.9869359185961146
908369719773814784;26 ZBC licence inspectors graduate    ;FAUX;0.9869359185961146
907666169863294976; Licence d italien;FAUX;0.9869359185961146
908348831158370305;Original licence  ;FAUX;0.9869359185961146
908205098035167232; Poetic licence;FAUX;0.9869359185961146
908906599531503616;Licence : names :;FAUX;0.9869359185961146
908843255315517440; driver's licence?;FAUX;0.9869359185961146
909531827228102657; Whats a tv licence?;FAUX;0.9869359185961146
908063424038531072;Licence Massage Therapist.. Official Title;FAUX;0.9869359185961146
908233928322043904; Licence* ?;FAUX;0.9869359185961146
908935750539980800;*licence;FAUX;0.9869359185961146
907841270256734208;licence;FAUX;0.9869359185961146
908820582325768192;Diocesan trust loses FCRA licence  ;FAUX;0.9869359185961146
907646576662908928;amateur radio licence renewal uk  ;FAUX;0.9869359185961146
908773270740176897; Licence restrictions ?;FAUX;0.9869359185961146
908347449521172481;Licence ama ??;FAUX;0.9869359185961146
908312085104181248;   *licence*!;FAUX;0.9869359185961146
909113546591502336;Vietnamese Motorcycle Licence   ;FAUX;0.9869359185961146
907894063743094784; UK Scholarly Communications Licence?;FAUX;0.9869359185961146
908922457783971840;  Creative licence;FAUX;0.9869359185961146
907703603787452417;  pilots licence?;FAUX;0.9869359185961146
909494142786469888; licence eco;FAUX;0.9869359185961146
907622464661753856;porn licence amatauer naked girls  ;FAUX;0.9869359185961146
908283189617201153; Artistic licence ????;FAUX;0.9869359185961146
909808098231115778;licence pro ??;FAUX;0.9869359185961146
908534758749069313; Licence Tequila;FAUX;0.9869359185961146
907934497747947520; restores ABS TV licence       ;FAUX;0.9869359185961146
909032413078200320; Creative licence....;FAUX;0.9869359185961146
907666042973032448;  Licence pro Photoshop  ;FAUX;0.9869359185961146
908743640570322944; Added licence, indentation;FAUX;0.9869359185961146
907702555555266560;Objectif licence les gars ???;FAUX;0.9869359185961146
909189560688574465;Licence d'art Plastiques  ;FAUX;0.9869359185961146
908797529973776384;Poetic Licence NewsLetter -   ;FAUX;0.9869359185961146
909458262084456448; Licence number!;FAUX;0.9869359185961146
907983303650750464;BP licence imminent ???  ;FAUX;0.9869359185961146
908310787726430208;[NEWSLETTER]  : licence pro -   &  !   ???????  ;FAUX;0.9869359185961146
909487206464704512;A provisional driving licence costs 34 pounds.  ;FAUX;0.9869359185961146
907771071889330176;BIGBEN INTERACTIVE: Accord de licence Warhammer Fantasy Battles   ;FAUX;0.9869359185961146
908248445164687360;Licence eco gestion  ;FAUX;0.9869359185961146
909710376585048064;  licence 1;FAUX;0.9869359185961146
909014777019621377; Creative licence!!!;FAUX;0.9869359185961146
908408778521026562;Driving licence categories   ;FAUX;0.9869359185961146
909714822639562752;Media Player Morpher 6.2 (Giveaway) licence offerte -   ;FAUX;0.9869359185961146
909014846255099904; Tv licence inspecter;FAUX;0.9869359185961146
908260630703988737;  Photoshop licence expired;FAUX;0.9869359185961146
908028952752660480; Licence Anglais;FAUX;0.9869359185961146
909100623731265541;  *licence;FAUX;0.9869359185961146
908634356989620224;   brothel licence;FAUX;0.9869359185961146
909680330650509312;  Occupation Licence Applications Feb 1846 (Pictured: Baliyang Geelong 1851)    ;FAUX;0.9869359185961146
908260784215662594;Machine Operator - Valid FLT Counterbalance Licence Required - Leeds - Venatu Consulting Ltd    ;FAUX;0.9869359185961146
907633323736002560;Licence bac+3 ???;FAUX;0.9869359185961146
908335348169748481;powered pleasure craft driving licence ppcdl  ;FAUX;0.9869359185961146
908657153195388928; Driving licence leda Anna inka;FAUX;0.9869359185961146
908413613999869952; licence AES;FAUX;0.9869359185961146
908149324311400449;Licence Blower, Scene  ;FAUX;0.9869359185961146
907886576193204225;Licence ????;FAUX;0.9869359185961146
908408793897332736; licence bio;FAUX;0.9869359185961146
908342769571307520; *licence    ;FAUX;0.9869359185961146
908820546401574913;"""Diocesan trust loses FCRA licence  ";FAUX;0.9869359185961146
908027535320944640;Oman delays third MNO licence award  ;FAUX;0.9869359185961146
908859806961864705;Diocesan trust loses FCRA licence   ;FAUX;0.9869359185961146
908409410308984832;Rod licence checks  ;FAUX;0.9869359185961146
909356451881037826;  Driving licence?;FAUX;0.9869359185961146
908380504801423360;LICENCE RENEWED 1985 Coronet paperback  ;FAUX;0.9869359185961146
909012485834924032;Megan Licence  ;FAUX;0.9869359185961146
909122563703525377; Licence * even;FAUX;0.9869359185961146
909011482859499520;Apex Fund Services secures ADGM licence;FAUX;0.9869359185961146
907609155569111040; Licence ?;FAUX;0.9869359185961146
907890948453126144; BBC Licence payers paid.;FAUX;0.9869359185961146
908081532677640196; Ma licence ?;FAUX;0.9869359185961146
909089754049843201; Poetic licence ?;FAUX;0.9869359185961146
909482524212170752;  Driving licence;FAUX;0.9869359185961146
908762937162166272;Licence 1division B;FAUX;0.9869359185961146
909765622707507200;Licence art pla  ;FAUX;0.9869359185961146
909734603958706176;Oracle Licence Experts   ;FAUX;0.9869359185961146
908659983448915968;Driving licence ledu anukunta???  ;FAUX;0.9869359185961146
908754873965056000;TV Licence.  ;FAUX;0.9869359185961146
908578644523659264;TelOne seeks broadcasting licence  ;FAUX;0.9869359185961146
909364324262600704;Goods Vehicle Operator?s Licence   ;FAUX;0.9869359185961146
907626312793247750; Licence;FAUX;0.9869359185961146
908041003965313025;TV licence! œ147!Absolute fuckin  ?????;FAUX;0.9869359185961146
908625751699853314;TelOne Seeks Broadcasting Licence,    ;FAUX;0.9869359185961146
908069079436668929; Licence eco g;FAUX;0.9869359185961146
909818177370157057;NBC officials answer licence fee questions;FAUX;0.9869359185961146
908667891809226752; Poetic licence. ?;FAUX;0.9869359185961146
908039848115802113;amateur radio licence  ;FAUX;0.9869359185961146
909792199856021504; Licence pro ?;FAUX;0.9869359185961146
908099125643706368;Licence Maths  ;FAUX;0.9869359185961146
909535916854784000; SAINT LICENCE REVOKED;FAUX;0.9869359185961146
907617130648150017; mtn ? ou ma licence ?;FAUX;0.9869359185961146
908159133496610818;Uber - TfL Licence Hypocrisy         ;FAUX;0.9869359185961146
908666512235536384;YOUNG TV LICENCE FEE  ;FAUX;0.9869359185961146
908255904675635200;TELONE SEEKS BROADCASTING LICENCE  ;FAUX;0.9869359185961146
909743641865752576;Spalding restaurant's alcohol licenceÿrevoked  ;FAUX;0.9869359185961146
908584012419092481;Lesotho grants Africa?s first legal marijuana licence  ;FAUX;0.9869359185961146
909147803947069440;Licence LEA l1  ;FAUX;0.9869359185961146
907674292040687617; Licence pro ?;FAUX;0.9869359185961146
909327570692399104; Unknown - easton clarke - bikeno licence.mp3;FAUX;0.9869359185961146
908629881549856768;OFHKSHEKSJS I MISSPELLED LICENCE;FAUX;0.9869359185961146
908391064393875456;   Licence renewal ! ????;FAUX;0.9869359185961146
908466432865746944;Security Licence Checker (Reference)           ;FAUX;0.9869359185961146
908037799370207241;  Une licence a Lille 2;FAUX;0.9869359185961146
909138923103952896;" Licence ;)";FAUX;0.9869359185961146
909040641723781121; licence eco-gestion;FAUX;0.9869359185961146
908014448236953600; LICENCE POETIQUE;FAUX;0.9869359185961146
909290871404716032;'Creative licence' ??  ;FAUX;0.9869359185961146
908579501885464576;"  Poetic licence ;-)";FAUX;0.9869359185961146
909536096186454016;TV Licence ROBBERS!?;FAUX;0.9869359185961146
908407815022284802;Amicus shelves banking licence strategy        ;FAUX;0.9869359185961146
908311110713036810;Statoil draws a blank in ?billion barrel? Arctic oil exploration  ;VRAI;0.9867352366888876
907956096135864321;Richard Lavington to speak at   Oct 3rd examining cutting edge British brick architecture   ;FAUX;0.9867169004721432
907937213090078721;Ultra detailed candy skull paper cutting ?     ;FAUX;0.9865905616585545
908664138603335680;Africa Oil & Gas: Uganda signs oil exploration deal with Australia?s ArmourÿEnergy   ;VRAI;0.9865735566086663
909070122828091392;Ronacher McKenzie Geoscience's Technical Report on the Jackfish property near Terrace Bay:     ;FAUX;0.9864768501638342
908392505443475456;(Uganda awards Nigerian, Australian firms oil exploration licences) has been published on Energy News | Oil ... -   ;VRAI;0.9864361286384656
908458511381622785;Gold bearing quartz sulphide mineralization at Crepori  ;VRAI;0.9864183381693987
909254405182054401;Cutting sa senior high;FAUX;0.9863122584297702
908903303987200000;PH > Seawater > Rogue wave > Ocean exploration > Herodotus > List of Greek mythological figures > Acrisius > Dionysus > Atlantis > Evenor;FAUX;0.9862561105961516
907621100389007361;$ATY.CA Atico Mining Discovers New Massive Sulfide and Provides Exploration Update... -  ;VRAI;0.9861187464562149
908705685067653120;Australian metal ore;VRAI;0.9860973182376045
909423076626124800;"1966  ""Exploration"" of  - from  (BenGurion)     Dead Sea,   ";FAUX;0.9860267707949233
908237405269917696;Energy minister Irene Muloni, hands over the oil exploration licence to Armour Energy  Roger Cressy   ;VRAI;0.9859443356359099
907637897817464832;Capstone Mining Announces Exploration Drill Results and Increases Land Position at CozaminÿMine  ;VRAI;0.9858378513655239
908799535551598593;RT   UAE astronomy centre attracts young minds to space exploration    ;FAUX;0.9858131246166666
908908320433623041;GoldStone completes deep trenching at Akrokerri licence in Ghana        ;VRAI;0.9857556207684152
908947935290937344;JAGDEO ACCUSES GOVERNMENT OF CRONYISM WITH OIL EXPLORATION LICENSES     ;VRAI;0.9857160643383693
908030107905863695;$AAN Aton Announces New Regional Exploration Results From The Sir Bakis Prospect  ;VRAI;0.9857104192558799
909797491184427009;New petition 'Give PCV licence holders category C1 licence aswell.' -  ;FAUX;0.985672393367109
909118589634056192;Wolters Kluwer announces deal to license cutting-edge predictive analytics from  s company   ;FAUX;0.9856298392011781
909714975811358720;Kin Mining NL : High Grade Diamond Drilling Assay Results  ;VRAI;0.9855991883446329
908069630136209408;Abandoned Tennessee Creeper  with Ray Ray The Explorer and Exploration U...  ;FAUX;0.9855346918142244
908088918117113862;AGTA Announces The 2017 AGTA  Spectrum & Cutting Edge Awards? Winners   ;FAUX;0.9854298614453066
907619551243849728;Underwater Exploration -  -  soon         ;VRAI;0.9852870076238642
909702168210534400;Graduation with the ocean exploration buoys    ;FAUX;0.9852844008198509
908996250220949504;attending Training at Watloo Driver's Licence Centre  ;FAUX;0.985216216497233
908793809051504640;SLAM Exploration Osisko Metals Sign Purchase and Sale Agreement on Coulee Zinc Property - Junior Min -  ;VRAI;0.9849589673043354
909691492100435968;Goldplat plc - Preliminary Results: significant increase in operating profitability    & Exploration;VRAI;0.9849216697660002
908237094727725056;Minister Muloni issues oil exploration license for Kanywataba block in Uganda to Armour Energy.  ;VRAI;0.9848053085546147
907981376099635200;   Cutting to Babar Azam, wide;FAUX;0.9847705690983287
908501625395924992;PHOTO: Cutting Gently Rolling Hills of Green Hay  ;FAUX;0.9847462142949408
909711914607022081;Congolese government suspends oil exploration activities in Virunga National Park: Africa?s?  ;VRAI;0.9846462977184722
907676813798907904;Purple skies. Ore-rich edifices. A rune-carved altar.;VRAI;0.9845755726491685
909596431765446656;Mineral resource estimate updated for our Namdini gold project in Ghana         ;VRAI;0.984464712611994
907638244954779651;Globex Mining Acquires Large Silver Exploration Licence in Saxony, Germany - Junior Mining Network   ;VRAI;0.9843894374476183
909750771851423745; Accu-lube Liquid Cutting Oil, Base Oil : Vegetable Oil, 8 oz. Spray Bottle 79026  ;FAUX;0.9843034503004946
909610706210668544;Motorbike licence photo feat. the quiff barberbrosandco ??     ;FAUX;0.9842708462722564
909042437246652416;Petition: Abolish the TV Licence   ;FAUX;0.9842708462722564
908380584396726272;The Book Bond: LICENCE RENEWED 1985 Coronet paperback    ;FAUX;0.9842708462722564
908259375051149313; ban the tv licence   ;FAUX;0.9842708462722564
907670758440218624;  SCRAP THE BBC LICENCE!;FAUX;0.9842708462722564
908798419749212160;Petition: Abolish the TV Licence    ;FAUX;0.9842708462722564
908588021863342080; Scrap the licence fee.;FAUX;0.9842708462722564
908264307246460929;  Ban the TV licence!;FAUX;0.9842708462722564
908826109789265920;The TV licence  ;FAUX;0.9842708462722564
909110904331161601;Abolish the TV Licence - Petitions    ;FAUX;0.9842708462722564
909020294307827713; The licence fee payers ?;FAUX;0.9842708462722564
908819773160656896;The expensive BBC tv licence fee  ;FAUX;0.9842708462722564
908352225071771648;RT   RT   I miss cutting chicken on Purim LovingInTandem Day2;FAUX;0.9840187424237097
909416984307277824;" what about seb's licence points!""!!!!??????";FAUX;0.9839593808962538
908936777901240320;( ?ø ?? ?ø)???? Kenny Cutting Ribbon  (?RT? Emoticon)??      ;FAUX;0.9836970848782703
908954703257653248;"?? Black Scissors Cutting Emoji (?RT? Smiley)??       apos;s";FAUX;0.9836970848782703
907883299917504512;( ?ø ?? ?ø)=?? Cutting  (?RT? Emoticon)??         ;FAUX;0.9836970848782703
908045408668196864;( ?ø ?? ?ø)???? Kenny Cutting Ribbon  (?RT? Emote)??       ;FAUX;0.9836970848782703
907602019489386497;"RT IndianExpress ""RT IExpressSports:  Tamim, Amla, Du Plessis, Miller, Elliott, Perera, Paine, Cutting, S?  ";FAUX;0.9836970848782703
908899012262207493;(?ø?ø) Dumbfounded  (?RT? Smiley)??        ;FAUX;0.9836970848782703
908107568819707904;"RT TopFiveTraders ""RT AlertTrade ""Cord-Cutting Accelerates, Sends Shock Wave Across Traditional TV ?  """;FAUX;0.9836970848782703
908106334247288834;"RT AlertTrade ""Cord-Cutting Accelerates, Sends Shock Wave Across Traditional TV     ";FAUX;0.9836970848782703
909231556459421699;Wrist Cutting Contest ?RT???          ;FAUX;0.9836970848782703
907605630097162241;?? Black Scissors Cutting Emoji (?RT? Emote)??        ;FAUX;0.9836970848782703
908478430810968064;?_? Fashionable Eyes  (?RT? Emoticon)??      edge  #;FAUX;0.9836970848782703
908706150568296448;Subjectknowledge        Drafting&Cutting(Womenswear)27thSep    RT  ;FAUX;0.9836970848782703
907991231963308038;( ?_? )? Dissapoint Regards  (?RT? Emote)??        ;FAUX;0.9836970848782703
908441058178224129;RT johnkostak: I'm attending CenturyLink Customer Experience Center Ribbon Cutting Ceremony...  ;FAUX;0.9836970848782703
909595166339731456;? Haircut Cutting Hair Emoji (?RT? Emote)??       ;FAUX;0.9836970848782703
907904510881927168;? Haircut Cutting Hair Emoji (?RT? Emoji)??        ;FAUX;0.9836970848782703
909457292990480385;( ?ø ?? ?ø)=?? Cutting  (?RT? Emote)??        ;FAUX;0.9836970848782703
908440923964616705;RT johnkostak: I'm attending CenturyLink Customer Experience Center Ribbon Cutting Ceremony   ;FAUX;0.9836970848782703
908118600749391872;( ???)???? Cutting Ribbon  (?RT? Smiley)??       ;FAUX;0.9836970848782703
907602377699725312;IndianExpress: RT IExpressSports:  Tamim, Amla, Du Plessis, Miller, Elliott, Perera, Paine, Cutting, Samm?  ;FAUX;0.9836970848782703
908808616395837442;( ???)???? Cutting Ribbon  (?RT? Emoticon)??       ;FAUX;0.9836970848782703
909250583298789376;Huntsville Botanical Gardens Tremendous Treehouses, Ribbon Cutting 2010 (pls RT???)    ;FAUX;0.9836970848782703
909386994878488576;? Thinking Face Thinker Emoji (?RT? Emoticon)??        ;FAUX;0.9836970848782703
907629607192551429;????? Woman Doing Cartwheel, Type-3  (?RT? Emoji)??   edge    ;FAUX;0.9836970848782703
909205098114502656;Clear Cutting Trees Causes Problems (pls RT???)    ;FAUX;0.9836970848782703
909549905852674055;( ???)???? Cutting Ribbon  (?RT? Emote)??       ;FAUX;0.9836970848782703
909180813501194241;(???)?? Screaming  (?RT? Emote)??         ;FAUX;0.9836970848782703
908803374413418500;? Haircut Cutting Hair Emoji (?RT? Smiley)??        ;FAUX;0.9836970848782703
908449001451786243;(?_?) Crazy Lunatic  (?RT? Emote)??         baked;FAUX;0.9836970848782703
908592175155486721;Occ Recycling Center Dedication & Ribbon Cutting Ceremony (pls RT???)    ;FAUX;0.9836970848782703
908236217950654464;?? Black Scissors Cutting Emoji (?RT? Emote)??       ;FAUX;0.9836970848782703
909459565766479875;Tree Cutting Ladder Fail ?RT???        ;FAUX;0.9836970848782703
908416000806277121;Nasa Selects 2 New Exploration Missions - Lucy & Psyche (pls RT???)      ;FAUX;0.983682244582897
909735528399986688;$ALO:Alio Gold to Commence Underground Decline and Exploration ?:;VRAI;0.9836609163430825
907674948717617152;Driving larger goods vehicles (LGV) on a car driving licence | nidirect  ;FAUX;0.9836553264922986
907847000628097025;Update on Baita Plai Association Licence & Interim Bridging Loan  ;FAUX;0.9836553264922986
909392575773204480;Bill Maher On Religious Licence - Cute    ;FAUX;0.9836553264922986
907875997772664833;                    Vast Resources Plc ~ Update on Baita Plai association licence & Interim bridging load      ;FAUX;0.9836553264922986
907878223698161664;Update on Baita Plai Association Licence & Interim Bridging Loan -  ;FAUX;0.9836553264922986
909150461843972097; On ya licence? ?;FAUX;0.9836553264922986
907846905882963969;$VAST - Vast Resources plc Update On Baita Plai Association Licence & Interim Bridging Loan  ;FAUX;0.9836553264922986
907967554899124224; client  Update on Baita Plai Association Licence & Interim Bridging Loan     ;FAUX;0.9836553264922986
909735221867810817;$SPM.CA, $USA.CA Americas Silver Corporation Provides Updated Mineral Reserve and Resource Estimates... -  ;FAUX;0.9835618176005634
908649659408711681;   Cutting police officers on streets does nothing in these situations. Govt invested in counter-terrorism who foiled many potential attacks;FAUX;0.9835530513240263
907861853803556864;GGM experts ?barred? from gold deposits       ;FAUX;0.9835132527734899
908793173954220032;Driving Licence Office (Nazimabad), Karachi A service (Institution / Educational / Cultural / NGO / Govt?  ;FAUX;0.9833960464639655
907972298082316288; Exactly. Popcorn versus post-capitalist exploration.;FAUX;0.9832403838469966
